filename,palsa
756_65_5075_2016_negcrop_2,0.0
758_71_7575_2013_negcrop_0,0.0
748_62_0025_2019_crop_71,0.0
748_62_0025_2019_crop_82,0.0
748_62_0025_2019_crop_93,0.0
748_62_0025_2019_crop_94,0.5
748_62_0025_2019_crop_128,0.0
748_62_0025_2019_crop_139,0.0
748_62_0025_2019_crop_140,0.0
748_62_0025_2019_negcrop_5,0.0
748_62_0025_2019_negcrop_6,0.0
748_62_0025_2019_negcrop_7,0.0
748_62_0025_2019_negcrop_8,0.0
748_62_0025_2019_negcrop_10,0.0
746_56_2575_2015_crop_88,3.75
746_56_2575_2015_negcrop_0,0.0
746_56_2575_2015_negcrop_2,0.0
746_56_2575_2015_negcrop_3,0.0
761_74_7525_2018_crop_17,11.25
761_74_7525_2018_crop_28,5.25
761_74_7525_2018_crop_29,10.5
761_74_7525_2018_crop_30,13.25
761_74_7525_2018_crop_38,2.75
761_74_7525_2018_crop_39,5.5
761_74_7525_2018_crop_40,3.5
761_74_7525_2018_crop_53,3.0
761_74_7525_2018_crop_65,0.25
761_74_7525_2018_negcrop_1,0.0
761_74_7525_2018_negcrop_2,0.0
761_74_7525_2018_negcrop_3,0.0
761_74_7525_2018_negcrop_5,0.0
761_74_7525_2018_negcrop_6,0.0
761_74_7525_2018_negcrop_8,0.0
761_74_7525_2018_negcrop_9,0.0
759_71_2575_2013_crop_109,0.0
759_71_2575_2013_crop_139,2.0
759_71_2575_2013_crop_140,1.0
759_71_2575_2013_negcrop_0,0.0
759_71_2575_2013_negcrop_2,0.0
759_71_2575_2013_negcrop_4,0.0
752_68_0075_2015_crop_1,3.25
752_68_0075_2015_crop_13,0.0
752_68_0075_2015_crop_131,0.0
752_68_0075_2015_crop_143,0.0
752_68_0075_2015_negcrop_0,0.0
752_68_0075_2015_negcrop_1,0.0
752_68_0075_2015_negcrop_3,0.0
752_68_0075_2015_negcrop_4,0.0
752_68_0075_2015_negcrop_6,0.0
752_68_0075_2015_negcrop_8,0.0
752_68_0075_2015_negcrop_9,0.0
752_68_0075_2015_negcrop_10,0.0
752_70_0025_2011_crop_101,3.0
752_70_0025_2011_negcrop_0,0.0
752_70_0025_2011_negcrop_1,0.0
745_57_0000_2015_crop_88,0.0
745_57_0000_2015_crop_99,0.0
745_57_0000_2015_negcrop_0,0.0
745_57_0000_2015_negcrop_1,0.0
757_69_5050_2014_crop_4,1.75
757_69_5050_2014_crop_6,0.25
757_69_5050_2014_crop_16,8.5
757_69_5050_2014_negcrop_0,0.0
757_69_5050_2014_negcrop_1,0.0
757_69_5050_2014_negcrop_2,0.0
757_69_5050_2014_negcrop_3,0.0
757_69_5050_2014_negcrop_4,0.0
757_69_5050_2014_negcrop_6,0.0
757_69_5050_2014_negcrop_8,0.0
757_69_5050_2014_negcrop_9,0.0
759_72_7550_2013_crop_33,0.0
759_72_7550_2013_crop_50,4.0
759_72_7550_2013_crop_85,1.0
759_72_7550_2013_crop_89,0.5
759_72_7550_2013_crop_91,3.25
759_72_7550_2013_crop_92,7.5
759_72_7550_2013_crop_94,0.5
759_72_7550_2013_crop_102,0.0
759_72_7550_2013_crop_104,1.5
759_72_7550_2013_crop_108,1.0
759_72_7550_2013_crop_110,0.25
759_72_7550_2013_crop_120,0.0
759_72_7550_2013_crop_136,0.0
759_72_7550_2013_crop_143,0.25
759_72_7550_2013_negcrop_1,0.0
759_72_7550_2013_negcrop_5,0.0
759_72_7550_2013_negcrop_6,0.0
759_72_7550_2013_negcrop_7,0.0
759_72_7550_2013_negcrop_8,0.0
759_72_7550_2013_negcrop_9,0.0
759_72_7550_2013_negcrop_13,0.0
759_72_7550_2013_negcrop_14,0.0
759_72_7550_2013_negcrop_15,0.0
759_72_7550_2013_negcrop_17,0.0
759_72_7550_2013_negcrop_18,0.0
759_72_7550_2013_negcrop_20,0.0
761_75_2550_2015_crop_1,0.0
761_75_2550_2015_crop_3,4.0
761_75_2550_2015_crop_15,0.5
761_75_2550_2015_crop_16,1.25
761_75_2550_2015_crop_25,1.0
761_75_2550_2015_crop_28,1.75
761_75_2550_2015_crop_29,0.0
761_75_2550_2015_crop_41,0.0
761_75_2550_2015_negcrop_0,0.0
761_75_2550_2015_negcrop_6,0.0
761_75_2550_2015_negcrop_7,0.0
761_75_2550_2015_negcrop_9,0.0
761_75_2550_2015_negcrop_10,0.0
761_70_5075_2018_crop_13,1.75
761_70_5075_2018_negcrop_1,0.0
761_70_5075_2018_negcrop_2,0.0
758_73_5075_2013_crop_9,0.0
758_73_5075_2013_crop_22,0.0
758_73_5075_2013_crop_24,5.5
758_73_5075_2013_crop_36,5.25
758_73_5075_2013_crop_37,0.0
758_73_5075_2013_crop_39,1.25
758_73_5075_2013_crop_49,9.5
758_73_5075_2013_crop_60,5.5
758_73_5075_2013_crop_61,11.0
758_73_5075_2013_crop_62,18.5
758_73_5075_2013_crop_72,17.75
758_73_5075_2013_crop_74,4.0
758_73_5075_2013_crop_84,5.5
758_73_5075_2013_negcrop_0,0.0
758_73_5075_2013_negcrop_1,0.0
758_73_5075_2013_negcrop_2,0.0
758_73_5075_2013_negcrop_4,0.0
758_73_5075_2013_negcrop_7,0.0
758_73_5075_2013_negcrop_9,0.0
758_73_5075_2013_negcrop_10,0.0
758_73_5075_2013_negcrop_11,0.0
758_73_5075_2013_negcrop_14,0.0
758_73_5075_2013_negcrop_15,0.0
758_73_5075_2013_negcrop_18,0.0
758_73_5075_2013_negcrop_20,0.0
758_73_5075_2013_negcrop_21,0.0
758_73_5075_2013_negcrop_22,0.0
758_73_5075_2013_negcrop_24,0.0
757_72_5050_2013_crop_48,0.0
757_72_5050_2013_crop_134,0.25
757_72_5050_2013_negcrop_0,0.0
759_72_2500_2013_crop_105,0.0
759_72_2500_2013_negcrop_0,0.0
758_74_0000_2013_crop_67,0.25
758_74_0000_2013_crop_79,2.0
758_74_0000_2013_crop_80,20.25
758_74_0000_2013_crop_93,0.5
758_74_0000_2013_crop_119,0.25
758_74_0000_2013_negcrop_0,0.0
758_74_0000_2013_negcrop_1,0.0
758_74_0000_2013_negcrop_2,0.0
758_74_0000_2013_negcrop_3,0.0
758_74_0000_2013_negcrop_6,0.0
760_74_7525_2018_crop_4,29.5
760_74_7525_2018_crop_8,26.25
760_74_7525_2018_crop_9,8.25
760_74_7525_2018_crop_11,1.0
760_74_7525_2018_crop_15,6.5
760_74_7525_2018_crop_16,24.25
760_74_7525_2018_crop_17,21.5
760_74_7525_2018_crop_18,10.0
760_74_7525_2018_crop_19,4.75
760_74_7525_2018_crop_28,9.25
760_74_7525_2018_crop_29,10.5
760_74_7525_2018_crop_31,11.0
760_74_7525_2018_crop_40,0.75
760_74_7525_2018_crop_41,12.5
760_74_7525_2018_crop_53,11.0
760_74_7525_2018_crop_54,16.25
760_74_7525_2018_crop_64,3.25
760_74_7525_2018_crop_65,13.25
760_74_7525_2018_crop_71,3.5
760_74_7525_2018_crop_72,0.0
760_74_7525_2018_crop_73,0.0
760_74_7525_2018_crop_76,7.75
760_74_7525_2018_crop_77,28.75
760_74_7525_2018_crop_84,2.0
760_74_7525_2018_crop_88,6.5
760_74_7525_2018_crop_100,9.5
760_74_7525_2018_crop_108,0.25
760_74_7525_2018_crop_111,3.75
760_74_7525_2018_crop_112,29.75
760_74_7525_2018_crop_122,1.75
760_74_7525_2018_crop_123,32.0
760_74_7525_2018_crop_124,7.25
760_74_7525_2018_crop_133,1.0
760_74_7525_2018_crop_134,4.0
760_74_7525_2018_negcrop_2,0.0
760_74_7525_2018_negcrop_3,0.0
760_74_7525_2018_negcrop_4,0.0
760_74_7525_2018_negcrop_5,0.0
760_74_7525_2018_negcrop_7,0.0
760_74_7525_2018_negcrop_9,0.0
760_74_7525_2018_negcrop_12,0.0
760_74_7525_2018_negcrop_13,0.0
760_74_7525_2018_negcrop_14,0.0
760_74_7525_2018_negcrop_15,0.0
760_74_7525_2018_negcrop_18,0.0
760_74_7525_2018_negcrop_20,0.0
760_74_7525_2018_negcrop_22,0.0
760_74_7525_2018_negcrop_23,0.0
760_74_7525_2018_negcrop_26,0.0
760_74_7525_2018_negcrop_27,0.0
760_74_7525_2018_negcrop_28,0.0
760_74_7525_2018_negcrop_30,0.0
760_74_7525_2018_negcrop_31,0.0
760_74_7525_2018_negcrop_34,0.0
760_74_7525_2018_negcrop_35,0.0
760_74_7525_2018_negcrop_36,0.0
760_74_7525_2018_negcrop_37,0.0
760_74_7525_2018_negcrop_41,0.0
760_74_7525_2018_negcrop_42,0.0
760_74_7525_2018_negcrop_43,0.0
760_74_7525_2018_negcrop_46,0.0
760_74_7525_2018_negcrop_50,0.0
760_74_7525_2018_negcrop_51,0.0
762_73_5025_2018_crop_142,0.25
762_73_5025_2018_negcrop_1,0.0
750_65_7575_2015_crop_0,0.75
750_65_7575_2015_crop_24,5.75
750_65_7575_2015_crop_25,0.25
750_65_7575_2015_crop_43,5.25
750_65_7575_2015_crop_55,5.25
750_65_7575_2015_crop_75,19.0
750_65_7575_2015_crop_76,10.75
750_65_7575_2015_crop_77,4.0
750_65_7575_2015_crop_78,5.25
750_65_7575_2015_crop_82,0.75
750_65_7575_2015_crop_85,22.5
750_65_7575_2015_crop_87,4.75
750_65_7575_2015_crop_88,19.0
750_65_7575_2015_crop_89,57.75
750_65_7575_2015_crop_93,36.0
750_65_7575_2015_crop_94,12.0
750_65_7575_2015_crop_95,5.0
750_65_7575_2015_crop_104,2.25
750_65_7575_2015_crop_105,11.5
750_65_7575_2015_crop_109,7.0
750_65_7575_2015_crop_110,3.25
750_65_7575_2015_crop_116,18.75
750_65_7575_2015_crop_120,6.25
750_65_7575_2015_crop_121,8.0
750_65_7575_2015_crop_122,2.25
750_65_7575_2015_crop_132,11.75
750_65_7575_2015_crop_133,4.0
750_65_7575_2015_negcrop_1,0.0
750_65_7575_2015_negcrop_2,0.0
750_65_7575_2015_negcrop_5,0.0
750_65_7575_2015_negcrop_7,0.0
750_65_7575_2015_negcrop_8,0.0
750_65_7575_2015_negcrop_10,0.0
750_65_7575_2015_negcrop_12,0.0
750_65_7575_2015_negcrop_13,0.0
750_65_7575_2015_negcrop_15,0.0
750_65_7575_2015_negcrop_17,0.0
750_65_7575_2015_negcrop_19,0.0
750_65_7575_2015_negcrop_21,0.0
750_65_7575_2015_negcrop_22,0.0
750_65_7575_2015_negcrop_23,0.0
750_65_7575_2015_negcrop_24,0.0
750_65_7575_2015_negcrop_29,0.0
750_65_7575_2015_negcrop_30,0.0
750_65_7575_2015_negcrop_31,0.0
750_65_7575_2015_negcrop_32,0.0
750_65_7575_2015_negcrop_34,0.0
750_65_7575_2015_negcrop_35,0.0
750_65_7575_2015_negcrop_36,0.0
750_65_7575_2015_negcrop_37,0.0
750_65_7575_2015_negcrop_39,0.0
750_65_7575_2015_negcrop_40,0.0
750_65_7575_2015_negcrop_41,0.0
750_65_7575_2015_negcrop_42,0.0
760_75_2525_2015_crop_72,0.0
760_75_2525_2015_crop_85,0.0
760_75_2525_2015_negcrop_0,0.0
760_75_2525_2015_negcrop_1,0.0
756_69_5025_2014_crop_27,6.0
756_69_5025_2014_crop_28,1.25
756_69_5025_2014_crop_35,3.75
756_69_5025_2014_crop_37,2.5
756_69_5025_2014_crop_38,6.0
756_69_5025_2014_crop_39,6.75
756_69_5025_2014_crop_40,0.5
756_69_5025_2014_crop_47,1.75
756_69_5025_2014_crop_49,1.75
756_69_5025_2014_crop_50,2.75
756_69_5025_2014_crop_92,2.5
756_69_5025_2014_crop_93,0.5
756_69_5025_2014_crop_103,0.25
756_69_5025_2014_crop_115,1.25
756_69_5025_2014_crop_116,0.25
756_69_5025_2014_crop_123,3.25
756_69_5025_2014_crop_126,2.25
756_69_5025_2014_negcrop_1,0.0
756_69_5025_2014_negcrop_2,0.0
756_69_5025_2014_negcrop_3,0.0
756_69_5025_2014_negcrop_5,0.0
756_69_5025_2014_negcrop_6,0.0
756_69_5025_2014_negcrop_7,0.0
756_69_5025_2014_negcrop_9,0.0
756_69_5025_2014_negcrop_11,0.0
756_69_5025_2014_negcrop_12,0.0
756_69_5025_2014_negcrop_13,0.0
756_69_5025_2014_negcrop_14,0.0
756_69_5025_2014_negcrop_15,0.0
756_69_5025_2014_negcrop_16,0.0
756_69_5025_2014_negcrop_17,0.0
756_69_5025_2014_negcrop_18,0.0
750_66_7500_2015_crop_43,4.25
750_66_7500_2015_crop_55,1.0
750_66_7500_2015_negcrop_0,0.0
750_66_7500_2015_negcrop_1,0.0
753_67_2550_2014_crop_42,3.0
753_67_2550_2014_crop_53,9.0
753_67_2550_2014_crop_64,62.5
753_67_2550_2014_crop_65,32.5
753_67_2550_2014_crop_66,1.0
753_67_2550_2014_crop_74,41.0
753_67_2550_2014_crop_75,32.75
753_67_2550_2014_crop_77,1.75
753_67_2550_2014_crop_85,0.25
753_67_2550_2014_crop_111,1.0
753_67_2550_2014_crop_112,0.75
753_67_2550_2014_negcrop_0,0.0
753_67_2550_2014_negcrop_1,0.0
753_67_2550_2014_negcrop_2,0.0
753_67_2550_2014_negcrop_3,0.0
753_67_2550_2014_negcrop_6,0.0
753_67_2550_2014_negcrop_7,0.0
753_67_2550_2014_negcrop_9,0.0
753_67_2550_2014_negcrop_11,0.0
753_67_2550_2014_negcrop_12,0.0
753_67_2550_2014_negcrop_14,0.0
753_67_2550_2014_negcrop_15,0.0
753_67_2550_2014_negcrop_16,0.0
753_67_2550_2014_negcrop_18,0.0
753_67_2550_2014_negcrop_19,0.0
753_67_2550_2014_negcrop_21,0.0
753_67_2550_2014_negcrop_22,0.0
753_67_2550_2014_negcrop_23,0.0
753_67_2550_2014_negcrop_24,0.0
753_67_2550_2014_negcrop_25,0.0
753_67_2550_2014_negcrop_26,0.0
753_67_2550_2014_negcrop_27,0.0
758_66_5075_2010_crop_132,2.5
758_66_5075_2010_crop_133,4.5
758_66_5075_2010_negcrop_0,0.0
758_66_5075_2010_negcrop_1,0.0
763_73_7575_2018_crop_8,6.5
763_73_7575_2018_negcrop_0,0.0
763_73_7575_2018_negcrop_1,0.0
763_73_7575_2018_negcrop_2,0.0
763_73_7575_2018_negcrop_3,0.0
758_68_7575_2014_crop_95,4.75
758_68_7575_2014_crop_106,4.5
758_68_7575_2014_crop_115,11.5
758_68_7575_2014_crop_116,36.75
758_68_7575_2014_crop_119,32.5
758_68_7575_2014_crop_122,3.25
758_68_7575_2014_crop_127,32.75
758_68_7575_2014_crop_130,8.0
758_68_7575_2014_crop_134,3.5
758_68_7575_2014_crop_135,1.5
758_68_7575_2014_crop_137,40.25
758_68_7575_2014_crop_138,23.75
758_68_7575_2014_crop_140,16.25
758_68_7575_2014_crop_141,42.5
758_68_7575_2014_crop_143,36.75
758_68_7575_2014_negcrop_1,0.0
758_68_7575_2014_negcrop_3,0.0
758_68_7575_2014_negcrop_8,0.0
758_68_7575_2014_negcrop_9,0.0
758_68_7575_2014_negcrop_10,0.0
758_68_7575_2014_negcrop_12,0.0
758_68_7575_2014_negcrop_14,0.0
758_68_7575_2014_negcrop_15,0.0
758_68_7575_2014_negcrop_16,0.0
758_68_7575_2014_negcrop_17,0.0
758_68_7575_2014_negcrop_20,0.0
758_68_7575_2014_negcrop_21,0.0
758_68_7575_2014_negcrop_22,0.0
758_68_7575_2014_negcrop_23,0.0
758_68_7575_2014_negcrop_24,0.0
761_78_5025_2013_crop_92,0.5
761_78_5025_2013_crop_104,16.5
761_78_5025_2013_crop_116,3.75
761_78_5025_2013_crop_117,1.25
761_78_5025_2013_negcrop_1,0.0
761_78_5025_2013_negcrop_2,0.0
761_78_5025_2013_negcrop_3,0.0
761_78_5025_2013_negcrop_4,0.0
762_74_2500_2018_crop_26,1.75
762_74_2500_2018_crop_62,0.0
762_74_2500_2018_crop_117,0.0
762_74_2500_2018_crop_128,0.0
762_74_2500_2018_crop_138,1.0
762_74_2500_2018_negcrop_0,0.0
762_74_2500_2018_negcrop_1,0.0
762_74_2500_2018_negcrop_2,0.0
762_74_2500_2018_negcrop_3,0.0
762_74_2500_2018_negcrop_4,0.0
764_73_2550_2018_crop_104,6.75
764_73_2550_2018_crop_116,2.75
764_73_2550_2018_crop_140,2.25
764_73_2550_2018_negcrop_0,0.0
763_72_7550_2018_crop_34,4.0
763_72_7550_2018_negcrop_2,0.0
758_72_2500_2013_negcrop_1,0.0
762_76_5000_2015_crop_46,0.0
762_76_5000_2015_crop_58,0.75
762_76_5000_2015_negcrop_0,0.0
762_76_5000_2015_negcrop_1,0.0
762_76_5000_2015_negcrop_2,0.0
762_76_5000_2015_negcrop_3,0.0
761_73_0000_2018_crop_14,31.25
761_73_0000_2018_crop_15,9.5
761_73_0000_2018_crop_24,2.5
761_73_0000_2018_crop_38,1.0
761_73_0000_2018_crop_39,6.5
761_73_0000_2018_crop_40,4.25
761_73_0000_2018_crop_51,7.25
761_73_0000_2018_crop_52,23.25
761_73_0000_2018_crop_59,8.25
761_73_0000_2018_crop_64,11.25
761_73_0000_2018_crop_65,0.0
761_73_0000_2018_crop_66,0.0
761_73_0000_2018_crop_72,7.0
761_73_0000_2018_crop_73,3.25
761_73_0000_2018_crop_76,2.75
761_73_0000_2018_crop_79,0.25
761_73_0000_2018_crop_96,1.75
761_73_0000_2018_crop_108,1.25
761_73_0000_2018_crop_118,7.5
761_73_0000_2018_crop_137,0.25
761_73_0000_2018_negcrop_0,0.0
761_73_0000_2018_negcrop_1,0.0
761_73_0000_2018_negcrop_2,0.0
761_73_0000_2018_negcrop_3,0.0
761_73_0000_2018_negcrop_4,0.0
761_73_0000_2018_negcrop_5,0.0
761_73_0000_2018_negcrop_6,0.0
761_73_0000_2018_negcrop_8,0.0
761_73_0000_2018_negcrop_9,0.0
761_73_0000_2018_negcrop_11,0.0
761_73_0000_2018_negcrop_12,0.0
761_73_0000_2018_negcrop_13,0.0
761_73_0000_2018_negcrop_14,0.0
761_73_0000_2018_negcrop_18,0.0
761_73_0000_2018_negcrop_19,0.0
761_73_0000_2018_negcrop_20,0.0
761_73_0000_2018_negcrop_21,0.0
761_73_0000_2018_negcrop_25,0.0
761_73_0000_2018_negcrop_26,0.0
761_73_0000_2018_negcrop_27,0.0
761_73_0000_2018_negcrop_29,0.0
761_73_0000_2018_negcrop_30,0.0
761_73_0000_2018_negcrop_31,0.0
761_73_0000_2018_negcrop_32,0.0
761_73_0000_2018_negcrop_34,0.0
761_73_0000_2018_negcrop_35,0.0
761_73_0000_2018_negcrop_36,0.0
761_73_0000_2018_negcrop_37,0.0
761_73_0000_2018_negcrop_39,0.0
761_73_0000_2018_negcrop_40,0.0
761_73_0000_2018_negcrop_41,0.0
761_73_0000_2018_negcrop_42,0.0
761_73_0000_2018_negcrop_43,0.0
764_74_0050_2018_negcrop_1,0.0
762_72_5075_2018_crop_4,6.25
762_72_5075_2018_crop_5,0.0
762_72_5075_2018_crop_6,0.0
762_72_5075_2018_crop_13,1.5
762_72_5075_2018_crop_25,0.0
762_72_5075_2018_negcrop_0,0.0
762_72_5075_2018_negcrop_1,0.0
762_72_5075_2018_negcrop_3,0.0
762_72_5075_2018_negcrop_4,0.0
762_72_5075_2018_negcrop_5,0.0
762_72_5075_2018_negcrop_6,0.0
761_73_5050_2018_crop_132,6.25
761_73_5050_2018_negcrop_0,0.0
759_79_7525_2013_crop_134,0.25
759_79_7525_2013_negcrop_0,0.0
755_68_5000_2016_crop_83,0.0
755_68_5000_2016_negcrop_0,0.0
759_68_0075_2014_crop_9,0.5
759_68_0075_2014_crop_10,62.75
759_68_0075_2014_crop_11,30.0
759_68_0075_2014_crop_14,0.75
759_68_0075_2014_crop_19,1.75
759_68_0075_2014_crop_28,28.0
759_68_0075_2014_crop_29,15.5
759_68_0075_2014_crop_31,44.0
759_68_0075_2014_crop_32,16.75
759_68_0075_2014_crop_33,0.5
759_68_0075_2014_crop_34,2.0
759_68_0075_2014_crop_35,5.25
759_68_0075_2014_crop_40,12.25
759_68_0075_2014_crop_41,31.25
759_68_0075_2014_crop_45,38.0
759_68_0075_2014_crop_47,8.25
759_68_0075_2014_crop_53,14.5
759_68_0075_2014_crop_55,26.0
759_68_0075_2014_crop_57,3.75
759_68_0075_2014_negcrop_1,0.0
759_68_0075_2014_negcrop_2,0.0
759_68_0075_2014_negcrop_3,0.0
759_68_0075_2014_negcrop_5,0.0
759_68_0075_2014_negcrop_6,0.0
759_68_0075_2014_negcrop_8,0.0
759_68_0075_2014_negcrop_9,0.0
759_68_0075_2014_negcrop_10,0.0
759_68_0075_2014_negcrop_11,0.0
759_68_0075_2014_negcrop_12,0.0
759_68_0075_2014_negcrop_14,0.0
759_68_0075_2014_negcrop_15,0.0
759_68_0075_2014_negcrop_17,0.0
759_68_0075_2014_negcrop_18,0.0
759_68_0075_2014_negcrop_19,0.0
759_68_0075_2014_negcrop_20,0.0
759_68_0075_2014_negcrop_21,0.0
759_68_0075_2014_negcrop_23,0.0
759_68_0075_2014_negcrop_25,0.0
759_68_0075_2014_negcrop_26,0.0
759_68_0075_2014_negcrop_27,0.0
759_68_0075_2014_negcrop_30,0.0
757_70_5075_2013_negcrop_0,0.0
763_75_5050_2015_crop_46,2.75
763_75_5050_2015_negcrop_0,0.0
763_75_5050_2015_negcrop_1,0.0
763_75_5050_2015_negcrop_3,0.0
748_62_2500_2019_crop_117,1.5
748_62_2500_2019_crop_118,4.25
748_62_2500_2019_crop_119,19.75
748_62_2500_2019_crop_128,0.0
748_62_2500_2019_crop_129,8.25
748_62_2500_2019_crop_130,3.25
748_62_2500_2019_crop_131,7.0
748_62_2500_2019_crop_141,17.75
748_62_2500_2019_crop_143,3.25
748_62_2500_2019_negcrop_0,0.0
748_62_2500_2019_negcrop_1,0.0
748_62_2500_2019_negcrop_2,0.0
748_62_2500_2019_negcrop_3,0.0
748_62_2500_2019_negcrop_5,0.0
748_62_2500_2019_negcrop_7,0.0
748_62_2500_2019_negcrop_10,0.0
748_62_2500_2019_negcrop_11,0.0
756_68_7575_2014_negcrop_1,0.0
750_67_0025_2015_crop_26,0.25
750_67_0025_2015_crop_37,1.5
750_67_0025_2015_crop_38,24.5
750_67_0025_2015_negcrop_0,0.0
750_67_0025_2015_negcrop_1,0.0
750_67_0025_2015_negcrop_3,0.0
759_76_7575_2013_crop_114,6.0
759_76_7575_2013_crop_132,10.75
759_76_7575_2013_crop_133,6.75
759_76_7575_2013_negcrop_2,0.0
759_76_7575_2013_negcrop_3,0.0
759_76_7575_2013_negcrop_5,0.0
755_70_2525_2010_crop_75,0.75
755_70_2525_2010_crop_127,0.0
755_70_2525_2010_negcrop_0,0.0
755_70_2525_2010_negcrop_1,0.0
755_70_2525_2010_negcrop_2,0.0
755_70_2525_2010_negcrop_4,0.0
748_62_2525_2019_crop_29,3.5
748_62_2525_2019_crop_39,0.5
748_62_2525_2019_crop_50,0.25
748_62_2525_2019_crop_61,6.75
748_62_2525_2019_crop_62,4.0
748_62_2525_2019_crop_73,22.5
748_62_2525_2019_crop_74,5.0
748_62_2525_2019_negcrop_0,0.0
748_62_2525_2019_negcrop_1,0.0
748_62_2525_2019_negcrop_2,0.0
748_62_2525_2019_negcrop_4,0.0
748_62_2525_2019_negcrop_5,0.0
748_62_2525_2019_negcrop_7,0.0
748_62_2525_2019_negcrop_8,0.0
748_62_2525_2019_negcrop_9,0.0
748_62_2525_2019_negcrop_13,0.0
748_62_2525_2019_negcrop_14,0.0
746_57_0000_2015_crop_28,1.75
746_57_0000_2015_crop_29,12.75
746_57_0000_2015_crop_40,4.0
746_57_0000_2015_crop_41,1.0
746_57_0000_2015_negcrop_1,0.0
760_71_2525_2018_crop_30,0.5
760_71_2525_2018_crop_58,2.0
760_71_2525_2018_crop_65,15.0
760_71_2525_2018_crop_83,3.75
760_71_2525_2018_crop_95,0.5
760_71_2525_2018_crop_123,0.25
760_71_2525_2018_negcrop_0,0.0
760_71_2525_2018_negcrop_3,0.0
760_71_2525_2018_negcrop_5,0.0
760_71_2525_2018_negcrop_7,0.0
760_71_2525_2018_negcrop_8,0.0
760_72_5025_2018_crop_7,12.0
760_72_5025_2018_crop_8,6.5
760_72_5025_2018_crop_9,3.5
760_72_5025_2018_crop_20,14.25
760_72_5025_2018_crop_21,8.25
760_72_5025_2018_crop_22,0.5
760_72_5025_2018_negcrop_0,0.0
760_72_5025_2018_negcrop_4,0.0
761_70_2575_2018_crop_10,0.0
761_70_2575_2018_crop_110,0.0
761_70_2575_2018_crop_133,11.0
761_70_2575_2018_negcrop_1,0.0
761_70_2575_2018_negcrop_3,0.0
759_76_2575_2013_crop_15,0.75
759_76_2575_2013_crop_99,0.5
759_76_2575_2013_negcrop_0,0.0
759_76_2575_2013_negcrop_1,0.0
759_76_2575_2013_negcrop_3,0.0
751_66_7525_2015_crop_0,2.0
751_66_7525_2015_crop_3,15.5
751_66_7525_2015_crop_4,6.75
751_66_7525_2015_crop_14,7.75
751_66_7525_2015_crop_16,5.5
751_66_7525_2015_crop_17,0.0
751_66_7525_2015_crop_24,23.75
751_66_7525_2015_crop_25,15.75
751_66_7525_2015_crop_37,4.25
751_66_7525_2015_crop_38,5.75
751_66_7525_2015_negcrop_0,0.0
751_66_7525_2015_negcrop_4,0.0
751_66_7525_2015_negcrop_5,0.0
751_66_7525_2015_negcrop_6,0.0
751_66_7525_2015_negcrop_8,0.0
751_66_7525_2015_negcrop_9,0.0
751_66_7525_2015_negcrop_10,0.0
751_66_7525_2015_negcrop_11,0.0
751_66_7525_2015_negcrop_13,0.0
762_73_2500_2018_crop_3,0.0
762_73_2500_2018_crop_26,0.5
762_73_2500_2018_crop_100,0.0
762_73_2500_2018_crop_111,0.25
762_73_2500_2018_crop_112,0.0
762_73_2500_2018_negcrop_1,0.0
762_73_2500_2018_negcrop_2,0.0
762_73_2500_2018_negcrop_3,0.0
762_73_2500_2018_negcrop_4,0.0
762_73_2500_2018_negcrop_5,0.0
762_73_2500_2018_negcrop_6,0.0
763_72_0050_2018_crop_12,13.75
763_72_0050_2018_crop_13,2.25
763_72_0050_2018_crop_53,4.0
763_72_0050_2018_crop_54,0.0
763_72_0050_2018_crop_66,3.0
763_72_0050_2018_crop_117,0.5
763_72_0050_2018_crop_129,7.5
763_72_0050_2018_negcrop_0,0.0
763_72_0050_2018_negcrop_2,0.0
763_72_0050_2018_negcrop_4,0.0
763_72_0050_2018_negcrop_6,0.0
763_72_0050_2018_negcrop_8,0.0
763_72_0050_2018_negcrop_9,0.0
759_77_5025_2013_crop_135,0.0
759_77_5025_2013_negcrop_0,0.0
762_74_7525_2018_crop_30,2.0
762_74_7525_2018_crop_42,0.0
762_74_7525_2018_negcrop_0,0.0
762_74_7525_2018_negcrop_1,0.0
762_74_7525_2018_negcrop_5,0.0
756_67_0000_2016_crop_5,0.25
756_67_0000_2016_crop_17,7.5
756_67_0000_2016_crop_29,37.5
756_67_0000_2016_crop_40,1.25
756_67_0000_2016_crop_42,2.5
756_67_0000_2016_negcrop_0,0.0
756_67_0000_2016_negcrop_2,0.0
756_67_0000_2016_negcrop_4,0.0
756_67_0000_2016_negcrop_5,0.0
756_67_0000_2016_negcrop_6,0.0
756_67_0000_2016_negcrop_7,0.0
756_67_0000_2016_negcrop_8,0.0
756_67_0000_2016_negcrop_9,0.0
752_62_0075_2015_crop_132,2.75
752_62_0075_2015_crop_133,8.0
752_62_0075_2015_negcrop_0,0.0
752_62_0075_2015_negcrop_1,0.0
752_62_0075_2015_negcrop_2,0.0
757_71_2500_2010_crop_38,1.25
760_73_0000_2018_crop_4,0.0
760_73_0000_2018_crop_16,1.0
760_73_0000_2018_crop_18,0.5
760_73_0000_2018_crop_20,2.0
760_73_0000_2018_crop_24,35.25
760_73_0000_2018_crop_25,17.0
760_73_0000_2018_crop_26,0.75
760_73_0000_2018_crop_28,0.0
760_73_0000_2018_crop_36,24.75
